altmetric_id,core_doi,source_type,title,unique_identifier,posted_on,summary,lang_checked
721885,10.1038/nature10831,news,On The Quasispecies Origins Of SARS-CoV-2's Enigmatic Furin-Cleavage Site,https://www.zerohedge.com/covid-19/quasispecies-origins-sars-cov-2s-enigmatic-furin-cleavage-site,07/12/2021,"Via Harvard2TheBigHouse.Substack.com, A Grin Without a Cat Bottling-Up the Quasispecies Origins of SARS-CoV-2’s Enigmatic Furin-Cleavage Site.",True
721885,10.1038/nature10831,news,"Yes, Scientists Made a Deadlier COVID Virus. No, It’s Not Bad.",https://www.thedailybeast.com/deadlier-omicron-covid-made-by-boston-university-researchers-is-not-as-bad-as-you-think?ref=home,22/10/2022,"A news story on a Boston University preprint has, predictably, sent right-wing pundits, politicians, and public health personalities into a tizzy over the possibility that government-funded research created a deadlier strain of COVID-19.",True
721885,10.1038/nature10831,news,"Yes, Scientists Made a Deadlier COVID Virus. No, It’s Not Bad.",https://www.yahoo.com/now/yes-scientists-made-deadlier-covid-024920270.html,22/10/2022,"A news story on a Boston University preprint has, predictably, sent right-wing pundits, politicians, and public health personalities into a tizzy over the possibility that government-funded research created a deadlier strain of COVID-19.",True
721885,10.1038/nature10831,news,"Yes, Scientists Made a Deadlier COVID Virus. No, It’s Not Bad.",https://uk.news.yahoo.com/yes-scientists-made-deadlier-covid-024920270.html,22/10/2022,"A news story on a Boston University preprint has, predictably, sent right-wing pundits, politicians, and public health personalities into a tizzy over the possibility that government-funded research created a deadlier strain of COVID-19.",True
721885,10.1038/nature10831,news,"Yes, Scientists Made a Deadlier COVID Virus. No, It’s Not Bad.",https://dnyuz.com/2022/10/21/yes-scientists-made-a-deadlier-covid-virus-no-its-not-bad,22/10/2022,"A news story on a Boston University preprint has, predictably, sent right-wing pundits, politicians, and public health personalities into a tizzy over the possibility that government-funded research created a deadlier strain of COVID-19.",True
721885,10.1038/nature10831,news,Lab That Created Risky Avian Flu Had “Unacceptable” Biosafety Protocols,https://theintercept.com/2022/11/01/biosafety-avian-flu,01/11/2022,"It started with a bold idea. “Someone finally convinced me to do something really, really stupid,” virologist Ron Fouchier told Scientific American in 2011.",True
721885,10.1038/nature10831,news,5 Opinion|Available evidence still points to covid originating from spillover,https://www.washingtonpost.com/opinions/2023/03/07/evidence-covid-origin-spillover/?itid=mr_opinions_5,07/03/2023,Angela Rasmussen is a virologist and principal research scientist at the Vaccine and Infectious Disease Organization at the University of Saskatchewan.,True
721885,10.1038/nature10831,news,AskByGeeks | Opinion | Existing evidence still suggests covid stems from spillover,https://askbygeeks.com/covid19/467598,08/03/2023,Angela Rasmussen is a virologist and principal research scientist in the Vaccines and Infectious Diseases Organization at the University of Saskatchewan.,True
721885,10.1038/nature10831,news,Gain-Of-Function Research And Covid-19: Could Too Much Oversight Slow Progress?,https://www.forbes.com/sites/davewessner/2023/03/09/gain-of-function-research-and-covid-19-could-too-much-oversight-slow-progress/?ref=altdnt,09/03/2023,am EST|Press play to listen to this article! Got it! Infectious disease expert and biology professor Dave Wessner explores the scientific merit versus potential danger of experiments that change the genetic makeup of viruses and give them new...,True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://news.yahoo.com/gain-function-research-more-just-121830821.html,08/05/2023,The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an infectious disease outbreak for questionable gain.,True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://www.houstonchronicle.com/news/article/gain-of-function-research-is-more-than-just-18085465.php,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research,https://theconversation.com/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and-essential-tool-in-all-biology-research-202084,08/05/2023,The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an infectious disease outbreak for questionable gain.,True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://www.sfgate.com/news/article/gain-of-function-research-is-more-than-just-18085465.php,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://www.seattlepi.com/news/article/gain-of-function-research-is-more-than-just-18085465.php,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://www.expressnews.com/news/article/gain-of-function-research-is-more-than-just-18085465.php,08/05/2023,(THE CONVERSATION) The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an infectious disease outbreak for questionable gain.,True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://bismarcktribune.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_2a82f597-f1e0-5b00-8f54-8c66774f2734.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://qconline.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_99ddf3aa-2863-5da9-a9cd-0c1bef6b8fd0.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://www.nwitimes.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_956be167-e195-5b27-b8da-52baffe7204d.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://www.stltoday.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_93bff3c2-2da9-5aff-bc01-1224d8273ca4.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://tucson.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_63832366-c814-5601-a051-1dae450e32ea.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://beatricedailysun.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_b3deeb5f-66c6-5532-aa09-8890a843f756.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://billingsgazette.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_16115f70-bcae-52ff-be13-0b0fcae150a5.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://columbustelegram.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_91e89c6c-e6af-5f9d-8a05-41b06cc32b1c.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://helenair.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_8636643c-fbea-5e17-9db1-bae44724a15b.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://missoulian.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_f8d93852-6009-5977-b8be-6f5e70d70189.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://buffalonews.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_2de131a7-8cde-5c09-865d-ff229e0772e0.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://dailyjournalonline.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_710453e0-ca4e-5280-a661-10b9451f2f40.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://rapidcityjournal.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_565677d2-3dbe-5ec2-adcc-135892ae6d68.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://journalstar.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_29442e09-4e58-53ca-bac4-35a3dd18e8af.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research,https://newsazi.com/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and-essential-tool-in-all-biology-research,08/05/2023,,True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://tdn.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_c8e9c019-557f-55d5-842f-cc83d4edcbc9.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://www.wfmz.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_a70b6491-7629-56fb-9b4f-64617f9dcb96.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://thesouthern.com/lifestyles/health-med-fit/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_a007afdd-7ab7-5432-aa18-b3f40a066021.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) The term “gain of function” is often taken to refer to research with viruses that puts society at risk of an...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it's a routine and essential tool in all biology research,https://www.idahopress.com/opinion/conversation/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and/article_aee39dab-5239-55c0-9a99-8b4aa0738077.html,08/05/2023,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) The term “gain of function” is often...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research,https://www.philstockworld.com/2023/05/08/gain-of-function-research-is-more-than-just-tweaking-risky-viruses-its-a-routine-and-essential-tool-in-all-biology-research,08/05/2023,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research Gain-of-function experiments in the lab can help researchers get ahead of viruses naturally gaining the ability to infect...,True
721885,10.1038/nature10831,news,"Gain-of-function research is a routine and essential tool in all biology research, say scientists",https://phys.org/news/2023-05-gain-of-function-routine-essential-tool-biology.html,09/05/2023,"The term ""gain of function"" is often taken to refer to research with viruses that puts society at risk of an infectious disease outbreak for questionable gain.",True
721885,10.1038/nature10831,news,Animals and AI help scientists study pandemics,https://www.popsci.com/environment/animals-and-ai-help-scientists-study-pandemics,25/06/2023,"For decades, scientists have studied non-human animals to better understand infectious diseases.",True
721885,10.1038/nature10831,news,Avian Influenza In Cattle And A Person Prompts Health Advisory From CDC,http://ct.moreover.com/?a=53589369060&p=1pl&v=1&x=xd9pxatun_l1mhfb9gdzyq,16/04/2024,"pm EDT Since late March, highly pathogenic avian influenza has been identified in cattle throughout the United States.",True
721885,10.1038/nature10831,news,The Bird-Flu Host We Should Worry About,http://ct.moreover.com/?a=53857122490&p=1pl&v=1&x=6nakk5pt4wiucqhf8tlfza,20/05/2024,"Pigs have a track record of hosting flu viruses that jump to us. Of all the creatures stricken with this new and terrible H5N1 flu—the foxes, the bears, the eagles, ducks, chickens, and many other birds—dairy cattle are some of the most intimate...",True
721885,10.1038/nature10831,news,The Bird-Flu Host We Should Worry About,http://ct.moreover.com/?a=53857033450&p=1pl&v=1&x=ieobbmffxwjxgnncvjpxda,20/05/2024,Of all the creatures stricken with this new and terrible H5N1 flu——dairy cattle are some of the most intimate with us.,True
721885,10.1038/nature10831,news,Gain-of-Function May Explain Bird Flu Jump To Cows And Humans,http://ct.moreover.com/?a=53948561064&p=1pl&v=1&x=kbrhtbedtc5fooekvlvqiq,31/05/2024,"Authored by Yuhong Dong, M.D., Ph.D. and Xiaoxu Sean Lin, M.D., Ph.D. via The Epoch Times, (Illustration by The Epoch Times, Shutterstock) In the past six months, bird flu has surprised scientists at least twice.",True
721885,10.1038/nature10831,news,The World Got Lucky With the Previous Flu Pandemic,http://ct.moreover.com/?a=54002300137&p=1pl&v=1&x=rwnndxbqt18qmgxeui59na,07/06/2024,The world has been through multiple flu pandemics. That doesn’t mean it’s any more prepared.,True
721885,10.1038/nature10831,news,The Gates Foundation “awarded $9.5 million to UW-Madison to make H5N1 bird flu transmissible to humans.”,http://ct.moreover.com/?a=54171331234&p=1pl&v=1&x=ubrrpu93cav5gfw-xxry3q,28/06/2024,"PolitiFact | No, the Gates Foundation didn’t fund research to make the ‘bird flu transmissible to humans’ Stand up for the facts! Our only agenda is to publish the truth so you can be an informed participant in democracy.",True
721885,10.1038/nature10831,news,Bird flu claims targeting Bill Gates feed conspiracy theories,http://ct.moreover.com/?a=54208251529&p=1pl&v=1&x=8l6jlofxwrkjm7pckkaufw,03/07/2024,"Amid fears of bird flu spreading to other species, social media posts and articles claim the Bill & Melinda Gates Foundation funded University of Wisconsin research to make the virus transmissible to humans, some implying an intentional effort to...",True
721885,10.1038/nature10831,news,Bird flu claims targeting Bill Gates feed conspiracy theories,http://ct.moreover.com/?a=54208276482&p=1pl&v=1&x=db0p3pxkzxhqmsho0at6va,03/07/2024,"Amid fears of bird flu spreading to other species, social media posts and articles claim the Bill & Melinda Gates Foundation funded University of Wisconsin research to make the virus transmissible to humans, some implying an intentional effort to...",True
721885,10.1038/nature10831,news,Bird flu claims targeting Bill Gates feed conspiracy theories,http://ct.moreover.com/?a=54208278817&p=1pl&v=1&x=-iyjxg3gr90n_nlfkvrlqa,03/07/2024,"Amid fears of bird flu spreading to other species, social media posts and articles claim the Bill & Melinda Gates Foundation funded University of Wisconsin research to make the virus transmissible to humans, some implying an intentional effort to...",True
721885,10.1038/nature10831,news,"Nature Sets Barriers To Risky Viruses, While China's Gain-of-Function Study Is Breaking Them",http://ct.moreover.com/?a=54241316212&p=1pl&v=1&x=hlnk1g8fwa8v0ntnl2yipq,08/07/2024,"Authored by Yuhong Dong M.D., Ph.D. via The Epoch Times (emphasis ours), We’re not afraid of the tigers in the zoo because we trust they cannot attack.",True
721885,10.1038/nature10831,news,Bird Flu Virus Is One Mutation Away from Binding More Efficiently to Human Cells,http://ct.moreover.com/?a=55475169812&p=1pl&v=1&x=q9hvmrja8xk1wqjehnp-ya,05/12/2024,"December 5, 2024 5 min read A new study finds tweaking part of the H5N1 virus infecting dairy cows in a single spot could allow it to better attach to human cell receptors, raising concerns it could transmit more easily between people Scientists...",True
721885,10.1038/nature10831,news,Bird flu virus is one mutation away from binding more efficiently to human cells,http://ct.moreover.com/?a=55479949667&p=1pl&v=1&x=kta_ihru9_pu1vl-bqxfnq,06/12/2024,"A new study finds tweaking part of the H5N1 virus infecting dairy cows in a single spot could allow it to better attach to human cell receptors, raising concerns it could transmit more easily between people Scientists have discovered that H5N1, the...",True
721885,10.1038/nature10831,news,Why scientists say we are fighting H5N1 bird flu with one hand tied behind our backs,http://ct.moreover.com/?a=55621337757&p=1pl&v=1&x=jmba3xsa-ca9wd6pd2p6ta,24/12/2024,"As the H5N1 bird flu virus steamrolls its way across the globe — killing wild animals, commercial livestock and even some people — scientists and health officials fear we're on the precipice of another global pandemic.",True
721885,10.1038/nature10831,news,Why scientists say we are fighting H5N1 bird flu with one hand tied behind our backs,http://ct.moreover.com/?a=55621351619&p=1pl&v=1&x=ybdq2mik_hseptag46-vog,24/12/2024,"As the H5N1 bird flu virus steamrolls its way across the globe — killing wild animals, commercial livestock and even some people — scientists and health officials fear we're on the precipice of another global pandemic.",True
721885,10.1038/nature10831,news,Why scientists say we are fighting H5N1 bird flu with one hand tied behind our backs,http://ct.moreover.com/?a=55621382448&p=1pl&v=1&x=a5jzfszissbcnd-4nsemja,24/12/2024,"As the H5N1 bird flu virus steamrolls its way across the globe — killing wild animals, commercial livestock and even some people — scientists and health officials fear we're on the precipice of another global pandemic.",True
721885,10.1038/nature10831,news,Why scientists say we are fighting H5N1 bird flu with one hand tied behind our backs,http://ct.moreover.com/?a=55621529287&p=1pl&v=1&x=ygv8-apdz7oep4ihw5ndkg,24/12/2024,"As the H5N1 bird flu virus steamrolls its way across the globe — killing wild animals, commercial livestock and even some people — scientists and health officials fear we're on the precipice of another global pandemic.",True
721885,10.1038/nature10831,news,Genetic diversity of H9N2 avian influenza viruses in poultry across China and implications for zoonotic transmission – RawNews,https://rawnews.com/genetic-diversity-of-h9n2-avian-influenza-viruses-in-poultry-across-china-and-implications-for-zoonotic-transmission,03/06/2025,"Bi, Y. et al. CASCIRE surveillance network and work on avian influenza viruses.",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research,http://ct.moreover.com/?a=57241278236&p=1pl&v=1&x=q1xlprogqss6oohffo_ncw,17/07/2025,"By Seema Lakdawala, University of Pittsburgh (The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) In May 2025, President Donald Trump signed an executive order to...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research,http://ct.moreover.com/?a=57241283694&p=1pl&v=1&x=dky9qaf5nupamfha3xgmla,17/07/2025,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) In May 2025, President Donald Trump...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research,http://ct.moreover.com/?a=57241289971&p=1pl&v=1&x=wr45r9igwhmj_x7ssk3aqa,17/07/2025,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) In May 2025, President Donald Trump...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research,http://ct.moreover.com/?a=57241297072&p=1pl&v=1&x=vpdkyxto8ifodaitdfeylq,17/07/2025,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) In May 2025, President Donald Trump...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research,http://ct.moreover.com/?a=57241311426&p=1pl&v=1&x=7pz2wbadbwuhqevhrhhvtg,17/07/2025,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) In May 2025, President Donald Trump signed an executive order to restrict research on viruses and pathogens called...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research,http://ct.moreover.com/?a=57241316291&p=1pl&v=1&x=gogz64i_qay8hoa3vxu6ta,17/07/2025,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) (THE CONVERSATION) In May 2025, President Donald Trump signed an executive order to restrict research on viruses and pathogens called...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research,http://ct.moreover.com/?a=57241324170&p=1pl&v=1&x=ttqctqj3swcvn-lgjbz1uw,17/07/2025,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) In May 2025, President Donald Trump...",True
721885,10.1038/nature10831,news,Gain-of-function research is more than just tweaking risky viruses – it’s a routine and essential tool in all biology research,http://ct.moreover.com/?a=57241643072&p=1pl&v=1&x=nrztjipo3pmbkuczgfjpva,17/07/2025,"(The Conversation is an independent and nonprofit source of news, analysis and commentary from academic experts.) Seema Lakdawala, University of Pittsburgh and Anice Lowen, Emory University (THE CONVERSATION) In May 2025, President Donald Trump...",True
721885,10.1038/nature10831,news,Predictiveness and drivers of highly pathogenic avian influenza outbreaks in Europe – RawNews,https://rawnews.com/predictiveness-and-drivers-of-highly-pathogenic-avian-influenza-outbreaks-in-europe,18/07/2025,"Hippocrates, et al. Hippocrates on Airs, Waters and Places (Wyman & Sons, 1881).",True
721885,10.1038/nature10831,policy,"Emerging and Readily Available Technologies and National Security: A Framework for Addressing Ethical, Legal, and Societal Issues",https://www.nap.edu/download/18512,01/01/2014,,True
721885,10.1038/nature10831,policy,"Perspectives on Research with H5N1 Avian Influenza: Scientific Inquiry, Communication, Controversy: Summary of a Workshop",https://www.nap.edu/download/18255,01/01/2013,,True
721885,10.1038/nature10831,policy,Potential Risks and Benefits of Gain-of-Function Research: Summary of a Workshop,https://www.nap.edu/download/21666,01/01/2015,,True
721885,10.1038/nature10831,policy,Directed Evolution for Development and Production of Bioactive Agents: A Meeting Summary,https://www.nap.edu/download/18354,01/01/2013,,True
721885,10.1038/nature10831,policy,Biosafety recommendations for work with influenza viruses containing a hemagglutinin from the A/goose/Guangdong/1/96 lineage,https://stacks.cdc.gov/view/cdc/13731/cdc_13731_ds1.pdf,28/06/2013,,True
721885,10.1038/nature10831,policy,Emerging Viral Diseases: The One Health Connection: Workshop Summary,https://www.nap.edu/download/18975,01/01/2015,,True
721885,10.1038/nature10831,policy,A Proposed Framework for Identifying Potential Biodefense Vulnerabilities Posed by Synthetic Biology: Interim Report,https://www.nap.edu/download/24832,01/01/2017,,True
721885,10.1038/nature10831,policy,WHO public health research agenda for influenza: reducing the risk of emergence of a pandemic influenza,https://iris.who.int/bitstream/10665/259891/1/who-whe-ihm-gip-2017.4-eng.pdf,22/01/2018,,True
721885,10.1038/nature10831,policy,"Innovation: managing risk, not avoiding it - evidence and case studies",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381906/14-1190b-innovation-managing-risk-evidence.pdf,18/11/2014,,True
721885,10.1038/nature10831,policy,"Weekly Epidemiological Record, 2013, vol. 88, 13 [‎full issue]‎",https://iris.who.int/bitstream/10665/242049/1/wer8813.pdf,16/06/2016,,True
721885,10.1038/nature10831,policy,"Update on human cases of influenza at the human-animal interface, 2012 = Le point sur les cas humains de grippe à l’interface homme-animal, 2012",https://iris.who.int/bitstream/10665/242048/1/wer8813_137-144.pdf,16/06/2016,,True
721885,10.1038/nature10831,policy,Governance of Dual Use Research in the Life Sciences,10.17226/25154,03/12/2018,,True
721885,10.1038/nature10831,policy,Doing Global Science: A Guide to Responsible Conduct in the Global Research Enterprise (Arabic version),https://www.interacademies.org/sites/default/files/publication/9780691170756_secured.pdf,11/02/2016,,True
721885,10.1038/nature10831,policy,Doing Global Science Arabic,https://www.interacademies.org/sites/default/files/publication/iap_doing_global_science_guide_arabic.pdf,16/06/2016,,True
721885,10.1038/nature10831,policy,Emerging technologies and dual-use concerns: a horizon scan for global public health,https://iris.who.int/bitstream/10665/346862/1/9789240036161-eng.pdf,22/10/2021,,True
721885,10.1038/nature10831,policy,Doing Global Science: A Guide to Responsible Conduct in the Global Research Enterprise (Arabic version),https://www.interacademies.org/sites/default/files/inline-files/iap%20doing%20global%20science%20guide%20arabic.pdf,11/02/2016,,True
721885,10.1038/nature10831,policy,Lessons Learned from the COVID-19 Outbreak,https://www.rand.org/content/dam/rand/pubs/perspectives/pea1400/pea1481-2/rand_pea1481-2.pdf,01/11/2022,,True
721885,10.1038/nature10831,policy,Influenza Viruses Containing the Hemagglutinin from the Goose/Guangdong/1/96 Lineage,https://www.govinfo.gov/content/pkg/fr-2012-10-17/pdf/2012-25377.pdf,17/10/2012,,True
